SK_Day;Day;Month;Year;All
20180105;05/01/2018;2018-01;2018;ALL
20180106;06/01/2018;2018-01;2018;ALL
20180107;07/01/2018;2018-01;2018;ALL
20180108;08/01/2018;2018-01;2018;ALL
20180109;09/01/2018;2018-01;2018;ALL
20180110;10/01/2018;2018-01;2018;ALL
20180111;11/01/2018;2018-01;2018;ALL
20180112;12/01/2018;2018-01;2018;ALL
20180113;13/01/2018;2018-01;2018;ALL
20180114;14/01/2018;2018-01;2018;ALL
20180115;15/01/2018;2018-01;2018;ALL
20180116;16/01/2018;2018-01;2018;ALL
20180117;17/01/2018;2018-01;2018;ALL
20180118;18/01/2018;2018-01;2018;ALL
20180119;19/01/2018;2018-01;2018;ALL
20180120;20/01/2018;2018-01;2018;ALL
20180121;21/01/2018;2018-01;2018;ALL
20180122;22/01/2018;2018-01;2018;ALL
20180123;23/01/2018;2018-01;2018;ALL
20180124;24/01/2018;2018-01;2018;ALL
20180125;25/01/2018;2018-01;2018;ALL
20180126;26/01/2018;2018-01;2018;ALL
20180127;27/01/2018;2018-01;2018;ALL
20180128;28/01/2018;2018-01;2018;ALL
20180129;29/01/2018;2018-01;2018;ALL
20180130;30/01/2018;2018-01;2018;ALL
20180131;31/01/2018;2018-01;2018;ALL
20180201;01/02/2018;2018-02;2018;ALL
20180202;02/02/2018;2018-02;2018;ALL
20180203;03/02/2018;2018-02;2018;ALL
20180204;04/02/2018;2018-02;2018;ALL
20180205;05/02/2018;2018-02;2018;ALL
20180206;06/02/2018;2018-02;2018;ALL
20180207;07/02/2018;2018-02;2018;ALL
20180208;08/02/2018;2018-02;2018;ALL
20180209;09/02/2018;2018-02;2018;ALL
20180210;10/02/2018;2018-02;2018;ALL
20180211;11/02/2018;2018-02;2018;ALL
20180212;12/02/2018;2018-02;2018;ALL
20180213;13/02/2018;2018-02;2018;ALL
20180214;14/02/2018;2018-02;2018;ALL
20180215;15/02/2018;2018-02;2018;ALL
20180216;16/02/2018;2018-02;2018;ALL
20180217;17/02/2018;2018-02;2018;ALL
20180218;18/02/2018;2018-02;2018;ALL
20180219;19/02/2018;2018-02;2018;ALL
20180220;20/02/2018;2018-02;2018;ALL
20180221;21/02/2018;2018-02;2018;ALL
20180222;22/02/2018;2018-02;2018;ALL
20180223;23/02/2018;2018-02;2018;ALL
20180224;24/02/2018;2018-02;2018;ALL
20180225;25/02/2018;2018-02;2018;ALL
20180226;26/02/2018;2018-02;2018;ALL
20180227;27/02/2018;2018-02;2018;ALL
20180228;28/02/2018;2018-02;2018;ALL
20180301;01/03/2018;2018-03;2018;ALL
20180302;02/03/2018;2018-03;2018;ALL
20180303;03/03/2018;2018-03;2018;ALL
20180304;04/03/2018;2018-03;2018;ALL
20180305;05/03/2018;2018-03;2018;ALL
20180306;06/03/2018;2018-03;2018;ALL
20180307;07/03/2018;2018-03;2018;ALL
20180308;08/03/2018;2018-03;2018;ALL
20180309;09/03/2018;2018-03;2018;ALL
20180310;10/03/2018;2018-03;2018;ALL
20180311;11/03/2018;2018-03;2018;ALL
20180312;12/03/2018;2018-03;2018;ALL
20180313;13/03/2018;2018-03;2018;ALL
20180314;14/03/2018;2018-03;2018;ALL
20180315;15/03/2018;2018-03;2018;ALL
20180316;16/03/2018;2018-03;2018;ALL
20180317;17/03/2018;2018-03;2018;ALL
20180318;18/03/2018;2018-03;2018;ALL
20180319;19/03/2018;2018-03;2018;ALL
20180320;20/03/2018;2018-03;2018;ALL
20180321;21/03/2018;2018-03;2018;ALL
20180322;22/03/2018;2018-03;2018;ALL
20180323;23/03/2018;2018-03;2018;ALL
20180324;24/03/2018;2018-03;2018;ALL
20180325;25/03/2018;2018-03;2018;ALL
20180326;26/03/2018;2018-03;2018;ALL
20180327;27/03/2018;2018-03;2018;ALL
20180328;28/03/2018;2018-03;2018;ALL
20180329;29/03/2018;2018-03;2018;ALL
20180330;30/03/2018;2018-03;2018;ALL
20180331;31/03/2018;2018-03;2018;ALL
20180401;01/04/2018;2018-04;2018;ALL
20180402;02/04/2018;2018-04;2018;ALL
20180403;03/04/2018;2018-04;2018;ALL
20180404;04/04/2018;2018-04;2018;ALL
20180405;05/04/2018;2018-04;2018;ALL
20180406;06/04/2018;2018-04;2018;ALL
20180407;07/04/2018;2018-04;2018;ALL
20180408;08/04/2018;2018-04;2018;ALL
20180409;09/04/2018;2018-04;2018;ALL
20180410;10/04/2018;2018-04;2018;ALL
20180411;11/04/2018;2018-04;2018;ALL
20180412;12/04/2018;2018-04;2018;ALL
20180413;13/04/2018;2018-04;2018;ALL
20180414;14/04/2018;2018-04;2018;ALL
20180415;15/04/2018;2018-04;2018;ALL
20180416;16/04/2018;2018-04;2018;ALL
20180417;17/04/2018;2018-04;2018;ALL
20180418;18/04/2018;2018-04;2018;ALL
20180419;19/04/2018;2018-04;2018;ALL
20180420;20/04/2018;2018-04;2018;ALL
20180421;21/04/2018;2018-04;2018;ALL
20180422;22/04/2018;2018-04;2018;ALL
20180423;23/04/2018;2018-04;2018;ALL
20180424;24/04/2018;2018-04;2018;ALL
20180425;25/04/2018;2018-04;2018;ALL
20180426;26/04/2018;2018-04;2018;ALL
20180427;27/04/2018;2018-04;2018;ALL
20180428;28/04/2018;2018-04;2018;ALL
20180429;29/04/2018;2018-04;2018;ALL
20180430;30/04/2018;2018-04;2018;ALL
20180501;01/05/2018;2018-05;2018;ALL
20180502;02/05/2018;2018-05;2018;ALL
20180503;03/05/2018;2018-05;2018;ALL
20180504;04/05/2018;2018-05;2018;ALL
20180505;05/05/2018;2018-05;2018;ALL
20180506;06/05/2018;2018-05;2018;ALL
20180507;07/05/2018;2018-05;2018;ALL
20180508;08/05/2018;2018-05;2018;ALL
20180509;09/05/2018;2018-05;2018;ALL
20180510;10/05/2018;2018-05;2018;ALL
20180511;11/05/2018;2018-05;2018;ALL
20180512;12/05/2018;2018-05;2018;ALL
20180513;13/05/2018;2018-05;2018;ALL
20180514;14/05/2018;2018-05;2018;ALL
20180515;15/05/2018;2018-05;2018;ALL
20180516;16/05/2018;2018-05;2018;ALL
20180517;17/05/2018;2018-05;2018;ALL
20180518;18/05/2018;2018-05;2018;ALL
20180519;19/05/2018;2018-05;2018;ALL
20180520;20/05/2018;2018-05;2018;ALL
20180521;21/05/2018;2018-05;2018;ALL
20180522;22/05/2018;2018-05;2018;ALL
20180523;23/05/2018;2018-05;2018;ALL
20180524;24/05/2018;2018-05;2018;ALL
20180525;25/05/2018;2018-05;2018;ALL
20180526;26/05/2018;2018-05;2018;ALL
20180527;27/05/2018;2018-05;2018;ALL
20180528;28/05/2018;2018-05;2018;ALL
20180529;29/05/2018;2018-05;2018;ALL
20180530;30/05/2018;2018-05;2018;ALL
20180531;31/05/2018;2018-05;2018;ALL
20180601;01/06/2018;2018-06;2018;ALL
20180602;02/06/2018;2018-06;2018;ALL
20180603;03/06/2018;2018-06;2018;ALL
20180604;04/06/2018;2018-06;2018;ALL
20180605;05/06/2018;2018-06;2018;ALL
20180606;06/06/2018;2018-06;2018;ALL
20180607;07/06/2018;2018-06;2018;ALL
20180608;08/06/2018;2018-06;2018;ALL
20180609;09/06/2018;2018-06;2018;ALL
20180610;10/06/2018;2018-06;2018;ALL
20180611;11/06/2018;2018-06;2018;ALL
20180612;12/06/2018;2018-06;2018;ALL
20180613;13/06/2018;2018-06;2018;ALL
20180614;14/06/2018;2018-06;2018;ALL
20180615;15/06/2018;2018-06;2018;ALL
20180616;16/06/2018;2018-06;2018;ALL
20180617;17/06/2018;2018-06;2018;ALL
20180618;18/06/2018;2018-06;2018;ALL
20180619;19/06/2018;2018-06;2018;ALL
20180620;20/06/2018;2018-06;2018;ALL
20180621;21/06/2018;2018-06;2018;ALL
20180622;22/06/2018;2018-06;2018;ALL
20180623;23/06/2018;2018-06;2018;ALL
20180624;24/06/2018;2018-06;2018;ALL
20180625;25/06/2018;2018-06;2018;ALL
20180626;26/06/2018;2018-06;2018;ALL
20180627;27/06/2018;2018-06;2018;ALL
20180628;28/06/2018;2018-06;2018;ALL
20180629;29/06/2018;2018-06;2018;ALL
20180630;30/06/2018;2018-06;2018;ALL
20180701;01/07/2018;2018-07;2018;ALL
20180702;02/07/2018;2018-07;2018;ALL
20180703;03/07/2018;2018-07;2018;ALL
20180704;04/07/2018;2018-07;2018;ALL
20180705;05/07/2018;2018-07;2018;ALL
20180706;06/07/2018;2018-07;2018;ALL
20180707;07/07/2018;2018-07;2018;ALL
20180708;08/07/2018;2018-07;2018;ALL
20180709;09/07/2018;2018-07;2018;ALL
20180710;10/07/2018;2018-07;2018;ALL
20180711;11/07/2018;2018-07;2018;ALL
20180712;12/07/2018;2018-07;2018;ALL
20180713;13/07/2018;2018-07;2018;ALL
20180714;14/07/2018;2018-07;2018;ALL
20180715;15/07/2018;2018-07;2018;ALL
20180716;16/07/2018;2018-07;2018;ALL
20180717;17/07/2018;2018-07;2018;ALL
20180718;18/07/2018;2018-07;2018;ALL
20180719;19/07/2018;2018-07;2018;ALL
20180720;20/07/2018;2018-07;2018;ALL
20180721;21/07/2018;2018-07;2018;ALL
20180722;22/07/2018;2018-07;2018;ALL
20180723;23/07/2018;2018-07;2018;ALL
20180724;24/07/2018;2018-07;2018;ALL
20180725;25/07/2018;2018-07;2018;ALL
20180726;26/07/2018;2018-07;2018;ALL
20180727;27/07/2018;2018-07;2018;ALL
20180728;28/07/2018;2018-07;2018;ALL
20180729;29/07/2018;2018-07;2018;ALL
20180730;30/07/2018;2018-07;2018;ALL
20180731;31/07/2018;2018-07;2018;ALL
20180801;01/08/2018;2018-08;2018;ALL
20180802;02/08/2018;2018-08;2018;ALL
20180803;03/08/2018;2018-08;2018;ALL
20180804;04/08/2018;2018-08;2018;ALL
20180805;05/08/2018;2018-08;2018;ALL
20180806;06/08/2018;2018-08;2018;ALL
20180807;07/08/2018;2018-08;2018;ALL
20180808;08/08/2018;2018-08;2018;ALL
20180809;09/08/2018;2018-08;2018;ALL
20180810;10/08/2018;2018-08;2018;ALL
20180811;11/08/2018;2018-08;2018;ALL
20180812;12/08/2018;2018-08;2018;ALL
20180813;13/08/2018;2018-08;2018;ALL
20180814;14/08/2018;2018-08;2018;ALL
20180815;15/08/2018;2018-08;2018;ALL
20180816;16/08/2018;2018-08;2018;ALL
20180817;17/08/2018;2018-08;2018;ALL
20180818;18/08/2018;2018-08;2018;ALL
20180819;19/08/2018;2018-08;2018;ALL
20180820;20/08/2018;2018-08;2018;ALL
20180821;21/08/2018;2018-08;2018;ALL
20180822;22/08/2018;2018-08;2018;ALL
20180823;23/08/2018;2018-08;2018;ALL
20180824;24/08/2018;2018-08;2018;ALL
20180825;25/08/2018;2018-08;2018;ALL
20180826;26/08/2018;2018-08;2018;ALL
20180827;27/08/2018;2018-08;2018;ALL
20180828;28/08/2018;2018-08;2018;ALL
20180829;29/08/2018;2018-08;2018;ALL
20180830;30/08/2018;2018-08;2018;ALL
20180831;31/08/2018;2018-08;2018;ALL
20180901;01/09/2018;2018-09;2018;ALL
20180902;02/09/2018;2018-09;2018;ALL
20180903;03/09/2018;2018-09;2018;ALL
20180904;04/09/2018;2018-09;2018;ALL
20180905;05/09/2018;2018-09;2018;ALL
20180906;06/09/2018;2018-09;2018;ALL
20180907;07/09/2018;2018-09;2018;ALL
20180908;08/09/2018;2018-09;2018;ALL
20180909;09/09/2018;2018-09;2018;ALL
20180910;10/09/2018;2018-09;2018;ALL
20180911;11/09/2018;2018-09;2018;ALL
20180912;12/09/2018;2018-09;2018;ALL
20180913;13/09/2018;2018-09;2018;ALL
20180914;14/09/2018;2018-09;2018;ALL
20180915;15/09/2018;2018-09;2018;ALL
20180916;16/09/2018;2018-09;2018;ALL
20180917;17/09/2018;2018-09;2018;ALL
20180918;18/09/2018;2018-09;2018;ALL
20180919;19/09/2018;2018-09;2018;ALL
20180920;20/09/2018;2018-09;2018;ALL
20180921;21/09/2018;2018-09;2018;ALL
20180922;22/09/2018;2018-09;2018;ALL
20180923;23/09/2018;2018-09;2018;ALL
20180924;24/09/2018;2018-09;2018;ALL
20180925;25/09/2018;2018-09;2018;ALL
20180926;26/09/2018;2018-09;2018;ALL
20180927;27/09/2018;2018-09;2018;ALL
20180928;28/09/2018;2018-09;2018;ALL
20180929;29/09/2018;2018-09;2018;ALL
20180930;30/09/2018;2018-09;2018;ALL
20181001;01/10/2018;2018-10;2018;ALL
20181002;02/10/2018;2018-10;2018;ALL
20181003;03/10/2018;2018-10;2018;ALL
20181004;04/10/2018;2018-10;2018;ALL
20181005;05/10/2018;2018-10;2018;ALL
20181006;06/10/2018;2018-10;2018;ALL
20181007;07/10/2018;2018-10;2018;ALL
20181008;08/10/2018;2018-10;2018;ALL
20181009;09/10/2018;2018-10;2018;ALL
20181010;10/10/2018;2018-10;2018;ALL
20181011;11/10/2018;2018-10;2018;ALL
20181012;12/10/2018;2018-10;2018;ALL
20181013;13/10/2018;2018-10;2018;ALL
20181014;14/10/2018;2018-10;2018;ALL
20181015;15/10/2018;2018-10;2018;ALL
20181016;16/10/2018;2018-10;2018;ALL
20181017;17/10/2018;2018-10;2018;ALL
20181018;18/10/2018;2018-10;2018;ALL
20181019;19/10/2018;2018-10;2018;ALL
20181020;20/10/2018;2018-10;2018;ALL
20181021;21/10/2018;2018-10;2018;ALL
20181022;22/10/2018;2018-10;2018;ALL
20181023;23/10/2018;2018-10;2018;ALL
20181024;24/10/2018;2018-10;2018;ALL
20181025;25/10/2018;2018-10;2018;ALL
20181026;26/10/2018;2018-10;2018;ALL
20181027;27/10/2018;2018-10;2018;ALL
20181028;28/10/2018;2018-10;2018;ALL
20181029;29/10/2018;2018-10;2018;ALL
20181030;30/10/2018;2018-10;2018;ALL
20181031;31/10/2018;2018-10;2018;ALL
20181101;01/11/2018;2018-11;2018;ALL
20181102;02/11/2018;2018-11;2018;ALL
20181103;03/11/2018;2018-11;2018;ALL
20181104;04/11/2018;2018-11;2018;ALL
20181105;05/11/2018;2018-11;2018;ALL
20181106;06/11/2018;2018-11;2018;ALL
20181107;07/11/2018;2018-11;2018;ALL
20181108;08/11/2018;2018-11;2018;ALL
20181109;09/11/2018;2018-11;2018;ALL
20181110;10/11/2018;2018-11;2018;ALL
20181111;11/11/2018;2018-11;2018;ALL
20181112;12/11/2018;2018-11;2018;ALL
20181113;13/11/2018;2018-11;2018;ALL
20181114;14/11/2018;2018-11;2018;ALL
20181115;15/11/2018;2018-11;2018;ALL
20181116;16/11/2018;2018-11;2018;ALL
20181117;17/11/2018;2018-11;2018;ALL
20181118;18/11/2018;2018-11;2018;ALL
20181119;19/11/2018;2018-11;2018;ALL
20181120;20/11/2018;2018-11;2018;ALL
20181121;21/11/2018;2018-11;2018;ALL
20181122;22/11/2018;2018-11;2018;ALL
20181123;23/11/2018;2018-11;2018;ALL
20181124;24/11/2018;2018-11;2018;ALL
20181125;25/11/2018;2018-11;2018;ALL
20181126;26/11/2018;2018-11;2018;ALL
20181127;27/11/2018;2018-11;2018;ALL
20181128;28/11/2018;2018-11;2018;ALL
20181129;29/11/2018;2018-11;2018;ALL
20181130;30/11/2018;2018-11;2018;ALL
20181201;01/12/2018;2018-12;2018;ALL
20181202;02/12/2018;2018-12;2018;ALL
20181203;03/12/2018;2018-12;2018;ALL
20181204;04/12/2018;2018-12;2018;ALL
20181205;05/12/2018;2018-12;2018;ALL
20181206;06/12/2018;2018-12;2018;ALL
20181207;07/12/2018;2018-12;2018;ALL
20181208;08/12/2018;2018-12;2018;ALL
20181209;09/12/2018;2018-12;2018;ALL
20181210;10/12/2018;2018-12;2018;ALL
20181211;11/12/2018;2018-12;2018;ALL
20181212;12/12/2018;2018-12;2018;ALL
20181213;13/12/2018;2018-12;2018;ALL
20181214;14/12/2018;2018-12;2018;ALL
20181215;15/12/2018;2018-12;2018;ALL
20181216;16/12/2018;2018-12;2018;ALL
20181217;17/12/2018;2018-12;2018;ALL
20181218;18/12/2018;2018-12;2018;ALL
20181219;19/12/2018;2018-12;2018;ALL
20181220;20/12/2018;2018-12;2018;ALL
20181221;21/12/2018;2018-12;2018;ALL
20181222;22/12/2018;2018-12;2018;ALL
20181223;23/12/2018;2018-12;2018;ALL
20181224;24/12/2018;2018-12;2018;ALL
20181225;25/12/2018;2018-12;2018;ALL
20181226;26/12/2018;2018-12;2018;ALL
20181227;27/12/2018;2018-12;2018;ALL
20181228;28/12/2018;2018-12;2018;ALL
20181229;29/12/2018;2018-12;2018;ALL
20181230;30/12/2018;2018-12;2018;ALL
20181231;31/12/2018;2018-12;2018;ALL
20190101;01/01/2019;2019-01;2019;ALL
20190102;02/01/2019;2019-01;2019;ALL
20190103;03/01/2019;2019-01;2019;ALL
20190104;04/01/2019;2019-01;2019;ALL
20190105;05/01/2019;2019-01;2019;ALL
20190106;06/01/2019;2019-01;2019;ALL
20190107;07/01/2019;2019-01;2019;ALL
20190108;08/01/2019;2019-01;2019;ALL
20190109;09/01/2019;2019-01;2019;ALL
20190110;10/01/2019;2019-01;2019;ALL
20190111;11/01/2019;2019-01;2019;ALL
20190112;12/01/2019;2019-01;2019;ALL
20190113;13/01/2019;2019-01;2019;ALL
20190114;14/01/2019;2019-01;2019;ALL
20190115;15/01/2019;2019-01;2019;ALL
20190116;16/01/2019;2019-01;2019;ALL
20190117;17/01/2019;2019-01;2019;ALL
20190118;18/01/2019;2019-01;2019;ALL
20190119;19/01/2019;2019-01;2019;ALL
20190120;20/01/2019;2019-01;2019;ALL
20190121;21/01/2019;2019-01;2019;ALL
20190122;22/01/2019;2019-01;2019;ALL
20190123;23/01/2019;2019-01;2019;ALL
20190124;24/01/2019;2019-01;2019;ALL
20190125;25/01/2019;2019-01;2019;ALL
20190126;26/01/2019;2019-01;2019;ALL
20190127;27/01/2019;2019-01;2019;ALL
20190128;28/01/2019;2019-01;2019;ALL
20190129;29/01/2019;2019-01;2019;ALL
20190130;30/01/2019;2019-01;2019;ALL
20190131;31/01/2019;2019-01;2019;ALL
20190201;01/02/2019;2019-02;2019;ALL
20190202;02/02/2019;2019-02;2019;ALL
20190203;03/02/2019;2019-02;2019;ALL
20190204;04/02/2019;2019-02;2019;ALL
20190205;05/02/2019;2019-02;2019;ALL
20190206;06/02/2019;2019-02;2019;ALL
20190207;07/02/2019;2019-02;2019;ALL
20190208;08/02/2019;2019-02;2019;ALL
20190209;09/02/2019;2019-02;2019;ALL
20190210;10/02/2019;2019-02;2019;ALL
20190211;11/02/2019;2019-02;2019;ALL
20190212;12/02/2019;2019-02;2019;ALL
20190213;13/02/2019;2019-02;2019;ALL
20190214;14/02/2019;2019-02;2019;ALL
20190215;15/02/2019;2019-02;2019;ALL
20190216;16/02/2019;2019-02;2019;ALL
20190217;17/02/2019;2019-02;2019;ALL
20190218;18/02/2019;2019-02;2019;ALL
20190219;19/02/2019;2019-02;2019;ALL
20190220;20/02/2019;2019-02;2019;ALL
20190221;21/02/2019;2019-02;2019;ALL
20190222;22/02/2019;2019-02;2019;ALL
20190223;23/02/2019;2019-02;2019;ALL
20190224;24/02/2019;2019-02;2019;ALL
20190225;25/02/2019;2019-02;2019;ALL
20190226;26/02/2019;2019-02;2019;ALL
20190227;27/02/2019;2019-02;2019;ALL
20190228;28/02/2019;2019-02;2019;ALL
20190301;01/03/2019;2019-03;2019;ALL
20190302;02/03/2019;2019-03;2019;ALL
20190303;03/03/2019;2019-03;2019;ALL
20190304;04/03/2019;2019-03;2019;ALL
20190305;05/03/2019;2019-03;2019;ALL
20190306;06/03/2019;2019-03;2019;ALL
20190307;07/03/2019;2019-03;2019;ALL
20190308;08/03/2019;2019-03;2019;ALL
20190309;09/03/2019;2019-03;2019;ALL
20190310;10/03/2019;2019-03;2019;ALL
20190311;11/03/2019;2019-03;2019;ALL
20190312;12/03/2019;2019-03;2019;ALL
20190313;13/03/2019;2019-03;2019;ALL
20190314;14/03/2019;2019-03;2019;ALL
20190315;15/03/2019;2019-03;2019;ALL
20190316;16/03/2019;2019-03;2019;ALL
20190317;17/03/2019;2019-03;2019;ALL
20190318;18/03/2019;2019-03;2019;ALL
20190319;19/03/2019;2019-03;2019;ALL
20190320;20/03/2019;2019-03;2019;ALL
20190321;21/03/2019;2019-03;2019;ALL
20190322;22/03/2019;2019-03;2019;ALL
20190323;23/03/2019;2019-03;2019;ALL
20190324;24/03/2019;2019-03;2019;ALL
20190325;25/03/2019;2019-03;2019;ALL
20190326;26/03/2019;2019-03;2019;ALL
20190327;27/03/2019;2019-03;2019;ALL
20190328;28/03/2019;2019-03;2019;ALL
20190329;29/03/2019;2019-03;2019;ALL
20190330;30/03/2019;2019-03;2019;ALL
20190331;31/03/2019;2019-03;2019;ALL
20190401;01/04/2019;2019-04;2019;ALL
20190402;02/04/2019;2019-04;2019;ALL
20190403;03/04/2019;2019-04;2019;ALL
20190404;04/04/2019;2019-04;2019;ALL
20190405;05/04/2019;2019-04;2019;ALL
20190406;06/04/2019;2019-04;2019;ALL
20190407;07/04/2019;2019-04;2019;ALL
20190408;08/04/2019;2019-04;2019;ALL
20190409;09/04/2019;2019-04;2019;ALL
20190410;10/04/2019;2019-04;2019;ALL
20190411;11/04/2019;2019-04;2019;ALL
20190412;12/04/2019;2019-04;2019;ALL
20190413;13/04/2019;2019-04;2019;ALL
20190414;14/04/2019;2019-04;2019;ALL
20190415;15/04/2019;2019-04;2019;ALL
20190416;16/04/2019;2019-04;2019;ALL
20190417;17/04/2019;2019-04;2019;ALL
20190418;18/04/2019;2019-04;2019;ALL
20190419;19/04/2019;2019-04;2019;ALL
20190420;20/04/2019;2019-04;2019;ALL
20190421;21/04/2019;2019-04;2019;ALL
20190422;22/04/2019;2019-04;2019;ALL
20190423;23/04/2019;2019-04;2019;ALL
20190424;24/04/2019;2019-04;2019;ALL
20190425;25/04/2019;2019-04;2019;ALL
20190426;26/04/2019;2019-04;2019;ALL
20190427;27/04/2019;2019-04;2019;ALL
20190428;28/04/2019;2019-04;2019;ALL
20190429;29/04/2019;2019-04;2019;ALL
20190430;30/04/2019;2019-04;2019;ALL
20190501;01/05/2019;2019-05;2019;ALL
20190502;02/05/2019;2019-05;2019;ALL
20190503;03/05/2019;2019-05;2019;ALL
20190504;04/05/2019;2019-05;2019;ALL
20190505;05/05/2019;2019-05;2019;ALL
20190506;06/05/2019;2019-05;2019;ALL
20190507;07/05/2019;2019-05;2019;ALL
20190508;08/05/2019;2019-05;2019;ALL
20190509;09/05/2019;2019-05;2019;ALL
20190510;10/05/2019;2019-05;2019;ALL
20190511;11/05/2019;2019-05;2019;ALL
20190512;12/05/2019;2019-05;2019;ALL
20190513;13/05/2019;2019-05;2019;ALL
20190514;14/05/2019;2019-05;2019;ALL
20190515;15/05/2019;2019-05;2019;ALL
20190516;16/05/2019;2019-05;2019;ALL
20190517;17/05/2019;2019-05;2019;ALL
20190518;18/05/2019;2019-05;2019;ALL
20190519;19/05/2019;2019-05;2019;ALL
20190520;20/05/2019;2019-05;2019;ALL
20190521;21/05/2019;2019-05;2019;ALL
20190522;22/05/2019;2019-05;2019;ALL
20190523;23/05/2019;2019-05;2019;ALL
20190524;24/05/2019;2019-05;2019;ALL
20190525;25/05/2019;2019-05;2019;ALL
20190526;26/05/2019;2019-05;2019;ALL
20190527;27/05/2019;2019-05;2019;ALL
20190528;28/05/2019;2019-05;2019;ALL
20190529;29/05/2019;2019-05;2019;ALL
20190530;30/05/2019;2019-05;2019;ALL
20190531;31/05/2019;2019-05;2019;ALL
20190601;01/06/2019;2019-06;2019;ALL
20190602;02/06/2019;2019-06;2019;ALL
20190603;03/06/2019;2019-06;2019;ALL
20190604;04/06/2019;2019-06;2019;ALL
20190605;05/06/2019;2019-06;2019;ALL
20190606;06/06/2019;2019-06;2019;ALL
20190607;07/06/2019;2019-06;2019;ALL
20190608;08/06/2019;2019-06;2019;ALL
20190609;09/06/2019;2019-06;2019;ALL
20190610;10/06/2019;2019-06;2019;ALL
20190611;11/06/2019;2019-06;2019;ALL
20190612;12/06/2019;2019-06;2019;ALL
20190613;13/06/2019;2019-06;2019;ALL
20190614;14/06/2019;2019-06;2019;ALL
20190615;15/06/2019;2019-06;2019;ALL
20190616;16/06/2019;2019-06;2019;ALL
20190617;17/06/2019;2019-06;2019;ALL
20190618;18/06/2019;2019-06;2019;ALL
20190619;19/06/2019;2019-06;2019;ALL
20190620;20/06/2019;2019-06;2019;ALL
20190621;21/06/2019;2019-06;2019;ALL
20190622;22/06/2019;2019-06;2019;ALL
20190623;23/06/2019;2019-06;2019;ALL
20190624;24/06/2019;2019-06;2019;ALL
20190625;25/06/2019;2019-06;2019;ALL
20190626;26/06/2019;2019-06;2019;ALL
20190627;27/06/2019;2019-06;2019;ALL
20190628;28/06/2019;2019-06;2019;ALL
20190629;29/06/2019;2019-06;2019;ALL
20190630;30/06/2019;2019-06;2019;ALL
20190701;01/07/2019;2019-07;2019;ALL
20190702;02/07/2019;2019-07;2019;ALL
20190703;03/07/2019;2019-07;2019;ALL
20190704;04/07/2019;2019-07;2019;ALL
20190705;05/07/2019;2019-07;2019;ALL
20190706;06/07/2019;2019-07;2019;ALL
20190707;07/07/2019;2019-07;2019;ALL
20190708;08/07/2019;2019-07;2019;ALL
20190709;09/07/2019;2019-07;2019;ALL
20190710;10/07/2019;2019-07;2019;ALL
20190711;11/07/2019;2019-07;2019;ALL
20190712;12/07/2019;2019-07;2019;ALL
20190713;13/07/2019;2019-07;2019;ALL
20190714;14/07/2019;2019-07;2019;ALL
20190715;15/07/2019;2019-07;2019;ALL
20190716;16/07/2019;2019-07;2019;ALL
20190717;17/07/2019;2019-07;2019;ALL
20190718;18/07/2019;2019-07;2019;ALL
20190719;19/07/2019;2019-07;2019;ALL
20190720;20/07/2019;2019-07;2019;ALL
20190721;21/07/2019;2019-07;2019;ALL
20190722;22/07/2019;2019-07;2019;ALL
20190723;23/07/2019;2019-07;2019;ALL
20190724;24/07/2019;2019-07;2019;ALL
20190725;25/07/2019;2019-07;2019;ALL
20190726;26/07/2019;2019-07;2019;ALL
20190727;27/07/2019;2019-07;2019;ALL
20190728;28/07/2019;2019-07;2019;ALL
20190729;29/07/2019;2019-07;2019;ALL
20190730;30/07/2019;2019-07;2019;ALL
20190731;31/07/2019;2019-07;2019;ALL
20190801;01/08/2019;2019-08;2019;ALL
20190802;02/08/2019;2019-08;2019;ALL
20190803;03/08/2019;2019-08;2019;ALL
20190804;04/08/2019;2019-08;2019;ALL
20190805;05/08/2019;2019-08;2019;ALL
20190806;06/08/2019;2019-08;2019;ALL
20190807;07/08/2019;2019-08;2019;ALL
20190808;08/08/2019;2019-08;2019;ALL
20190809;09/08/2019;2019-08;2019;ALL
20190810;10/08/2019;2019-08;2019;ALL
20190811;11/08/2019;2019-08;2019;ALL
20190812;12/08/2019;2019-08;2019;ALL
20190813;13/08/2019;2019-08;2019;ALL
20190814;14/08/2019;2019-08;2019;ALL
20190815;15/08/2019;2019-08;2019;ALL
20190816;16/08/2019;2019-08;2019;ALL
20190817;17/08/2019;2019-08;2019;ALL
20190818;18/08/2019;2019-08;2019;ALL
20190819;19/08/2019;2019-08;2019;ALL
20190820;20/08/2019;2019-08;2019;ALL
20190821;21/08/2019;2019-08;2019;ALL
20190822;22/08/2019;2019-08;2019;ALL
20190823;23/08/2019;2019-08;2019;ALL
20190824;24/08/2019;2019-08;2019;ALL
20190825;25/08/2019;2019-08;2019;ALL
20190826;26/08/2019;2019-08;2019;ALL
20190827;27/08/2019;2019-08;2019;ALL
20190828;28/08/2019;2019-08;2019;ALL
20190829;29/08/2019;2019-08;2019;ALL
20190830;30/08/2019;2019-08;2019;ALL
20190831;31/08/2019;2019-08;2019;ALL
20190901;01/09/2019;2019-09;2019;ALL
20190902;02/09/2019;2019-09;2019;ALL
20190903;03/09/2019;2019-09;2019;ALL
