product_id;product_class_id;brand_name;product_name;SKU;SRP;gross_weight;net_weight;recyclable_package;low_fat;units_per_case;cases_per_pallet;shelf_width;shelf_height;shelf_depth;product_subcategory;product_category;product_department;product_family;All
1166;82;Horatio;Horatio Cheese Crackers;15129397511;22.100;18.5;17.5;0;0;20;9;4.55;22.2;9.86;Crackers;Snack Foods;Snack Foods;Food;ALL
1179;82;Horatio;Horatio Sesame Crackers;96515912413;26.300;12.6;9.6;0;0;29;12;8.29;14;3.96;Crackers;Snack Foods;Snack Foods;Food;ALL
1477;82;Fort West;Fort West Cheese Crackers;24762164950;27.000;16.3;14.2;1;1;25;12;17.2;9.92;15.6;Crackers;Snack Foods;Snack Foods;Food;ALL
1490;82;Fort West;Fort West Sesame Crackers;24716899991;14.000;9.14;6.14;0;1;33;12;18.7;9.79;17.1;Crackers;Snack Foods;Snack Foods;Food;ALL
232;83;Best Choice;Best Choice Salsa Dip;17894883751;26.300;16.1;15.1;0;0;16;9;17.4;3.75;22.6;Dips;Snack Foods;Snack Foods;Food;ALL
233;83;Best Choice;Best Choice Avocado Dip;98498150706;24.600;18.6;16.6;1;0;1;9;12.4;21.9;11.2;Dips;Snack Foods;Snack Foods;Food;ALL
235;83;Best Choice;Best Choice Cheese Dip;90079469084;35.500;11.5;8.5;0;0;35;10;7.91;22;14.7;Dips;Snack Foods;Snack Foods;Food;ALL
236;83;Best Choice;Best Choice Fondue Mix;98134089112;18.100;10.8;8.8;0;1;7;13;17;11.1;6.88;Dips;Snack Foods;Snack Foods;Food;ALL
543;83;Fast;Fast Salsa Dip;18164381384;16.400;8.05;6.05;0;0;30;6;10;22;15.4;Dips;Snack Foods;Snack Foods;Food;ALL
544;83;Fast;Fast Avocado Dip;85673232674;29.500;16.1;14.1;1;0;12;9;20.7;21.7;9.83;Dips;Snack Foods;Snack Foods;Food;ALL
546;83;Fast;Fast Cheese Dip;84114654660;27.800;14.7;12.6;0;0;30;9;20.6;4.52;6.4;Dips;Snack Foods;Snack Foods;Food;ALL
547;83;Fast;Fast Fondue Mix;69928054213;23.100;9.02;7.02;1;0;15;10;14.5;19.9;12.5;Dips;Snack Foods;Snack Foods;Food;ALL
854;83;Nationeel;Nationeel Salsa Dip;38604863286;16.000;10.9;7.89;1;0;11;8;17.7;14.5;12.2;Dips;Snack Foods;Snack Foods;Food;ALL
855;83;Nationeel;Nationeel Avocado Dip;28991665244;24.100;10.2;8.19;0;1;25;5;16.9;18;21.7;Dips;Snack Foods;Snack Foods;Food;ALL
857;83;Nationeel;Nationeel Cheese Dip;58195320963;22.200;11.7;8.69;1;0;9;5;15.8;17.6;17.6;Dips;Snack Foods;Snack Foods;Food;ALL
858;83;Nationeel;Nationeel Fondue Mix;30914304852;22.200;6.98;5.98;0;0;5;8;4.22;20.8;20.9;Dips;Snack Foods;Snack Foods;Food;ALL
1170;83;Horatio;Horatio Salsa Dip;38417537808;26.500;21.8;20.7;1;0;7;10;18.8;21.4;11.2;Dips;Snack Foods;Snack Foods;Food;ALL
1171;83;Horatio;Horatio Avocado Dip;90328807234;31.800;12;9;0;1;31;8;12.2;19.9;3.69;Dips;Snack Foods;Snack Foods;Food;ALL
1173;83;Horatio;Horatio Cheese Dip;86483528017;23.100;7.04;5.03;0;0;3;9;17.5;20.9;11.9;Dips;Snack Foods;Snack Foods;Food;ALL
1174;83;Horatio;Horatio Fondue Mix;30726979374;22.700;19.6;17.6;0;0;6;11;12.8;3.19;19.8;Dips;Snack Foods;Snack Foods;Food;ALL
1481;83;Fort West;Fort West Salsa Dip;12498204112;19.300;10.5;9.5;1;1;34;5;7.58;12.9;9.92;Dips;Snack Foods;Snack Foods;Food;ALL
1482;83;Fort West;Fort West Avocado Dip;51315057873;0.6000;19.9;17.8;1;0;24;5;5.64;18.2;13.8;Dips;Snack Foods;Snack Foods;Food;ALL
1484;83;Fort West;Fort West Cheese Dip;78232012391;0.6600;11.2;9.19;1;0;9;11;18.1;6;7.83;Dips;Snack Foods;Snack Foods;Food;ALL
1485;83;Fort West;Fort West Fondue Mix;55115072131;15.000;8.76;6.76;1;0;6;10;6.77;22.7;22.9;Dips;Snack Foods;Snack Foods;Food;ALL
237;84;Best Choice;Best Choice Mini Donuts;86234189867;26.800;21.6;19.6;1;1;23;14;12;9.93;12.8;Donuts;Snack Foods;Snack Foods;Food;ALL
239;84;Best Choice;Best Choice Chocolate Donuts;86962313055;22.100;16.5;14.5;1;1;5;14;22.7;17.9;10.7;Donuts;Snack Foods;Snack Foods;Food;ALL
252;84;Best Choice;Best Choice Frosted Donuts;20771971344;27.100;20.7;17.7;0;0;2;6;6.65;13.7;4.18;Donuts;Snack Foods;Snack Foods;Food;ALL
548;84;Fast;Fast Mini Donuts;44933739304;29.000;8.39;5.39;1;1;34;13;22.5;15.7;14.6;Donuts;Snack Foods;Snack Foods;Food;ALL
550;84;Fast;Fast Chocolate Donuts;76424096226;24.000;10.7;8.69;0;0;30;13;7.09;10.8;15.1;Donuts;Snack Foods;Snack Foods;Food;ALL
563;84;Fast;Fast Frosted Donuts;58927478194;16.800;19.9;18.8;0;1;31;9;6.76;7.11;19.5;Donuts;Snack Foods;Snack Foods;Food;ALL
859;84;Nationeel;Nationeel Mini Donuts;49776639342;13.100;16.3;14.2;0;0;16;7;5.3;13;22.3;Donuts;Snack Foods;Snack Foods;Food;ALL
861;84;Nationeel;Nationeel Chocolate Donuts;45931360125;24.500;8.95;6.94;0;0;25;11;4.78;8.6;15.8;Donuts;Snack Foods;Snack Foods;Food;ALL
874;84;Nationeel;Nationeel Frosted Donuts;42347810864;15.900;11.4;10.3;0;0;28;8;20.9;20.1;14.4;Donuts;Snack Foods;Snack Foods;Food;ALL
1175;84;Horatio;Horatio Mini Donuts;21113781332;17.300;7.57;6.57;1;0;23;8;13.4;18.1;8.04;Donuts;Snack Foods;Snack Foods;Food;ALL
1177;84;Horatio;Horatio Chocolate Donuts;50317437052;15.400;8.44;5.43;0;1;16;13;13.9;7.69;9;Donuts;Snack Foods;Snack Foods;Food;ALL
1190;84;Horatio;Horatio Frosted Donuts;19462731480;13.000;11.8;8.8;0;1;27;12;5.82;4.95;12.2;Donuts;Snack Foods;Snack Foods;Food;ALL
1486;84;Fort West;Fort West Mini Donuts;32407458424;17.800;19;18;1;0;31;13;10.7;12.6;6.64;Donuts;Snack Foods;Snack Foods;Food;ALL
1488;84;Fort West;Fort West Chocolate Donuts;26275478005;23.400;12.2;9.19;0;1;34;10;21.4;10.5;14.9;Donuts;Snack Foods;Snack Foods;Food;ALL
1501;84;Fort West;Fort West Frosted Donuts;55067865252;25.200;10;8;1;0;32;10;10.4;21.4;17.9;Donuts;Snack Foods;Snack Foods;Food;ALL
160;85;Denny;Denny Economy Toilet Brush;31469436287;21.300;9.18;7.18;0;0;3;9;6.91;4.92;13.8;Toilet Brushes;Bathroom Products;Household;Non-Consumable;ALL
471;85;Red Wing;Red Wing Economy Toilet Brush;22592129111;0.8300;9.93;7.93;0;0;17;14;4.55;7.5;10.8;Toilet Brushes;Bathroom Products;Household;Non-Consumable;ALL
782;85;Cormorant;Cormorant Economy Toilet Brush;99983676075;23.400;9.02;7.02;1;0;36;11;6.86;7.5;6.25;Toilet Brushes;Bathroom Products;Household;Non-Consumable;ALL
1098;85;High Quality;High Quality Economy Toilet Brush;60735834240;13.900;21.7;18.7;1;0;11;13;22.3;8.62;10.2;Toilet Brushes;Bathroom Products;Household;Non-Consumable;ALL
1409;85;Sunset;Sunset Economy Toilet Brush;15871264338;0.5300;7.18;6.17;0;0;25;13;5.1;11;12.4;Toilet Brushes;Bathroom Products;Household;Non-Consumable;ALL
159;86;Denny;Denny Copper Pot Scrubber;84939283728;17.100;10.1;8.1;0;0;14;5;10.4;13.8;18.5;Pot Scrubbers;Kitchen Products;Household;Non-Consumable;ALL
470;86;Red Wing;Red Wing Copper Pot Scrubber;32205327153;29.000;7.57;5.57;1;0;15;7;14.5;17.3;11.5;Pot Scrubbers;Kitchen Products;Household;Non-Consumable;ALL
781;86;Cormorant;Cormorant Copper Pot Scrubber;43908330798;39.500;7.24;5.23;0;0;31;9;16.7;18.4;21.8;Pot Scrubbers;Kitchen Products;Household;Non-Consumable;ALL
1097;86;High Quality;High Quality Copper Pot Scrubber;21918980479;21.500;9.01;8.01;0;0;6;11;17.4;7.73;9.25;Pot Scrubbers;Kitchen Products;Household;Non-Consumable;ALL
1408;86;Sunset;Sunset Copper Pot Scrubber;89295631051;26.500;9.92;7.92;0;0;29;5;18.9;17.8;16.5;Pot Scrubbers;Kitchen Products;Household;Non-Consumable;ALL
156;87;Denny;Denny Copper Cleaner;96111059784;0.5500;21.5;19.5;0;0;20;11;17.5;21.2;20;Pot Cleaners;Kitchen Products;Household;Non-Consumable;ALL
158;87;Denny;Denny Silver Cleaner;37601416707;15.800;21.1;18.1;0;0;5;8;13.6;4.56;15.2;Pot Cleaners;Kitchen Products;Household;Non-Consumable;ALL
467;87;Red Wing;Red Wing Copper Cleaner;91807155013;38.100;8.33;7.32;1;0;3;7;22.1;21.8;6.3;Pot Cleaners;Kitchen Products;Household;Non-Consumable;ALL
469;87;Red Wing;Red Wing Silver Cleaner;87961875796;12.900;8.03;5.02;1;0;30;13;16.7;14;21.4;Pot Cleaners;Kitchen Products;Household;Non-Consumable;ALL
778;87;Cormorant;Cormorant Copper Cleaner;52793405652;27.200;21.3;19.2;1;0;18;13;17.5;3.84;12.5;Pot Cleaners;Kitchen Products;Household;Non-Consumable;ALL
780;87;Cormorant;Cormorant Silver Cleaner;79710360169;28.400;19.5;18.5;0;0;21;7;18.4;18.2;17.9;Pot Cleaners;Kitchen Products;Household;Non-Consumable;ALL
1094;87;High Quality;High Quality Copper Cleaner;68426392674;37.700;8.39;6.39;1;0;21;12;18.2;13.2;19.4;Pot Cleaners;Kitchen Products;Household;Non-Consumable;ALL
1096;87;High Quality;High Quality Silver Cleaner;62294412255;25.600;13.5;11.5;1;0;9;12;21.6;12.4;12.8;Pot Cleaners;Kitchen Products;Household;Non-Consumable;ALL
1405;87;Sunset;Sunset Copper Cleaner;63254396319;0.8900;17.2;14.2;0;0;1;8;20;20.8;18.8;Pot Cleaners;Kitchen Products;Household;Non-Consumable;ALL
1407;87;Sunset;Sunset Silver Cleaner;52765478491;0.6300;14.5;13.5;1;0;3;5;4.5;14;19.7;Pot Cleaners;Kitchen Products;Household;Non-Consumable;ALL
120;88;Faux Products;Faux Products Angled Toothbrush;14647908806;22.600;12.9;9.89;0;0;23;13;9.99;5.6;22;Toothbrushes;Bathroom Products;Health and Hygiene;Non-Consumable;ALL
431;88;Steady;Steady Angled Toothbrush;92232317328;0.9600;19.9;18.8;0;0;11;12;18.4;3.9;7.5;Toothbrushes;Bathroom Products;Health and Hygiene;Non-Consumable;ALL
742;88;Consolidated;Consolidated Angled Toothbrush;81694100499;24.700;11.7;10.6;0;0;14;10;19.2;4.35;13.7;Toothbrushes;Bathroom Products;Health and Hygiene;Non-Consumable;ALL
1058;88;Bird Call;Bird Call Angled Toothbrush;75684021115;27.600;14.4;11.3;1;0;26;6;7.17;19.3;22.3;Toothbrushes;Bathroom Products;Health and Hygiene;Non-Consumable;ALL
1369;88;Hilltop;Hilltop Angled Toothbrush;99251229166;33.800;13.7;10.6;1;0;20;7;20.3;18.5;9.77;Toothbrushes;Bathroom Products;Health and Hygiene;Non-Consumable;ALL
40;89;King;King Rosy Sunglasses;36527009606;0.9900;11.7;10.6;1;0;25;13;15.7;12.1;7.7;Sunglasses;Specialty;Carousel;Non-Consumable;ALL
351;89;ADJ;ADJ Rosy Sunglasses;66307157874;27.600;19.6;18.6;1;0;26;8;13.6;17.5;9.84;Sunglasses;Specialty;Carousel;Non-Consumable;ALL
662;89;Prelude;Prelude Rosy Sunglasses;13573201298;23.000;21.5;19.5;1;0;29;9;14.2;4.22;5.44;Sunglasses;Specialty;Carousel;Non-Consumable;ALL
978;89;Symphony;Symphony Rosy Sunglasses;73660991787;16.000;17.4;15.3;1;0;36;7;8.03;4.31;11.1;Sunglasses;Specialty;Carousel;Non-Consumable;ALL
1289;89;Toretti;Toretti Rosy Sunglasses;55032460093;12.100;18.9;15.8;0;0;26;7;3.15;16.9;5.4;Sunglasses;Specialty;Carousel;Non-Consumable;ALL
288;90;Super;Super French Roast Coffee;46563277840;28.600;18.9;16.8;0;0;33;8;4.62;21.2;12.4;Coffee;Hot Beverages;Beverages;Drink;ALL
289;90;Super;Super Decaf Coffee;39236781001;13.700;7.96;5.96;0;0;16;10;9.75;20.5;20.8;Coffee;Hot Beverages;Beverages;Drink;ALL
290;90;Super;Super Regular Coffee;45004699826;17.000;6.09;3.09;1;0;14;5;12.3;14.9;21.3;Coffee;Hot Beverages;Beverages;Drink;ALL
296;90;Super;Super Columbian Coffee;62951875329;0.5000;11;8;1;0;36;7;5.45;19.9;21.7;Coffee;Hot Beverages;Beverages;Drink;ALL
599;90;Landslide;Landslide French Roast Coffee;55979580283;23.200;9.79;7.78;1;0;21;9;5.55;9.6;10.4;Coffee;Hot Beverages;Beverages;Drink;ALL
600;90;Landslide;Landslide Decaf Coffee;59460797905;23.100;18.9;16.8;1;0;3;9;11.1;5.79;12.5;Coffee;Hot Beverages;Beverages;Drink;ALL
601;90;Landslide;Landslide Regular Coffee;85183236002;21.300;14.9;12.8;0;0;9;9;9.02;8.84;3.85;Coffee;Hot Beverages;Beverages;Drink;ALL
607;90;Landslide;Landslide Columbian Coffee;62430357336;27.800;13.3;10.3;0;0;26;9;13.1;22.4;8.62;Coffee;Hot Beverages;Beverages;Drink;ALL
915;90;BBB Best;BBB Best French Roast Coffee;45396098494;28.700;17.1;15.1;0;0;34;6;5.87;10.4;12.6;Coffee;Hot Beverages;Beverages;Drink;ALL
916;90;BBB Best;BBB Best Decaf Coffee;20401783585;25.700;15.2;13.1;1;0;6;6;16.8;14.7;18.2;Coffee;Hot Beverages;Beverages;Drink;ALL
917;90;BBB Best;BBB Best Regular Coffee;41550819277;11.200;17.2;15.2;0;0;16;11;4.02;21.5;22.6;Coffee;Hot Beverages;Beverages;Drink;ALL
923;90;BBB Best;BBB Best Columbian Coffee;63063916563;14.400;16.2;14.2;0;0;18;8;8.02;16.2;22.2;Coffee;Hot Beverages;Beverages;Drink;ALL
1226;90;Plato;Plato French Roast Coffee;79507349133;29.600;9.43;7.43;1;0;32;14;3.97;11.3;5.64;Coffee;Hot Beverages;Beverages;Drink;ALL
1227;90;Plato;Plato Decaf Coffee;98369683623;28.100;6.23;5.23;1;0;31;6;8.08;16.6;6.64;Coffee;Hot Beverages;Beverages;Drink;ALL
1228;90;Plato;Plato Regular Coffee;16424303650;21.900;6.78;4.78;0;0;33;11;8.45;4.46;6.49;Coffee;Hot Beverages;Beverages;Drink;ALL
1234;90;Plato;Plato Columbian Coffee;51441143155;0.5600;16.7;13.7;0;0;33;9;16.8;17.4;12.2;Coffee;Hot Beverages;Beverages;Drink;ALL
1537;90;CDR;CDR French Roast Coffee;19334704279;27.300;16.7;14.7;1;0;14;11;15.4;6.26;18.5;Coffee;Hot Beverages;Beverages;Drink;ALL
1538;90;CDR;CDR Decaf Coffee;13621910214;34.000;10.4;8.39;0;0;12;10;21.6;19.1;15.5;Coffee;Hot Beverages;Beverages;Drink;ALL
1539;90;CDR;CDR Regular Coffee;65533179640;35.800;11.3;10.3;1;0;35;9;6.3;21.4;10.2;Coffee;Hot Beverages;Beverages;Drink;ALL
1545;90;CDR;CDR Columbian Coffee;25521809458;22.900;9.52;7.52;0;0;31;5;6.04;11.6;5.17;Coffee;Hot Beverages;Beverages;Drink;ALL
64;91;Red Spade;Red Spade Pimento Loaf;64762473702;16.100;13.2;12.1;1;0;33;6;18.1;17.6;12.4;Bologna;Meat;Deli;Food;ALL
65;91;Red Spade;Red Spade Beef Bologna;57435976862;37.600;10.3;9.3;0;1;21;12;4.44;8.8;22.7;Bologna;Meat;Deli;Food;ALL
66;91;Red Spade;Red Spade Low Fat Bologna;63203895688;34.400;11.9;8.89;1;1;31;9;5;19.1;14.1;Bologna;Meat;Deli;Food;ALL
375;91;Moms;Moms Pimento Loaf;96876530051;22.900;18.4;17.3;1;0;27;13;11.5;10.5;10.5;Bologna;Meat;Deli;Food;ALL
376;91;Moms;Moms Beef Bologna;64974904656;22.700;12.3;11.3;0;1;3;5;11.8;12.6;4.38;Bologna;Meat;Deli;Food;ALL
377;91;Moms;Moms Low Fat Bologna;24599472880;21.000;18;17;0;0;7;12;3.03;14.3;6.97;Bologna;Meat;Deli;Food;ALL
686;91;Cutting Edge;Cutting Edge Pimento Loaf;53289378285;18.200;12.5;9.5;1;0;34;10;4.1;5.65;8.5;Bologna;Meat;Deli;Food;ALL
687;91;Cutting Edge;Cutting Edge Beef Bologna;65508074164;0.9700;7.67;4.67;0;0;35;13;3.52;7.82;4.38;Bologna;Meat;Deli;Food;ALL
688;91;Cutting Edge;Cutting Edge Low Fat Bologna;12038226723;23.700;12.9;11.8;0;1;13;9;22.3;18.4;19.6;Bologna;Meat;Deli;Food;ALL
1002;91;American;American Pimento Loaf;47279298901;27.600;7.49;6.48;1;1;33;12;22.8;15.6;9.61;Bologna;Meat;Deli;Food;ALL
1003;91;American;American Beef Bologna;31022462248;0.7800;14.2;11.1;1;0;19;13;16.8;10.7;16.9;Bologna;Meat;Deli;Food;ALL
1004;91;American;American Low Fat Bologna;39077082276;28.700;15.8;13.8;1;0;5;8;17.2;12.2;13.2;Bologna;Meat;Deli;Food;ALL
1313;91;Lake;Lake Pimento Loaf;24848811030;39.200;19.4;16.3;1;1;17;7;3.03;17.9;20.4;Bologna;Meat;Deli;Food;ALL
1314;91;Lake;Lake Beef Bologna;30616729855;0.6400;7.79;5.78;1;1;8;13;17.2;6.32;20.9;Bologna;Meat;Deli;Food;ALL
1315;91;Lake;Lake Low Fat Bologna;16430129408;17.800;14.4;13.3;0;1;6;8;11.5;19.2;18.2;Bologna;Meat;Deli;Food;ALL
30;93;Blue Label;Blue Label Canned Tuna in Water;93159278035;14.100;9.71;7.71;1;0;31;5;19.5;16.1;6.61;Tuna;Canned Tuna;Canned Foods;Food;ALL
31;93;Blue Label;Blue Label Canned Tuna in Oil;50497145056;15.500;17.2;15.2;1;0;28;12;19.7;13.6;3.63;Tuna;Canned Tuna;Canned Foods;Food;ALL
341;93;Better;Better Canned Tuna in Water;60596305727;27.700;21.7;19.7;0;0;19;6;22.9;19.2;3;Tuna;Canned Tuna;Canned Foods;Food;ALL
342;93;Better;Better Canned Tuna in Oil;94839757084;15.000;14.2;13.1;1;1;26;11;17.7;4.6;17.2;Tuna;Canned Tuna;Canned Foods;Food;ALL
652;93;Bravo;Bravo Canned Tuna in Water;98944674134;16.700;10.7;9.69;1;0;23;14;20.2;16.2;17.6;Tuna;Canned Tuna;Canned Foods;Food;ALL
653;93;Bravo;Bravo Canned Tuna in Oil;63142644762;27.800;9.71;7.71;1;1;28;13;15.7;11.9;17.3;Tuna;Canned Tuna;Canned Foods;Food;ALL
968;93;Just Right;Just Right Canned Tuna in Water;35983529686;12.800;9.48;8.47;0;1;16;14;11.1;12.3;12;Tuna;Canned Tuna;Canned Foods;Food;ALL
969;93;Just Right;Just Right Canned Tuna in Oil;85608097910;17.600;7.43;5.42;0;0;4;13;3.37;8.02;22;Tuna;Canned Tuna;Canned Foods;Food;ALL
1279;93;Pleasant;Pleasant Canned Tuna in Water;85475897192;29.600;6.41;3.4;1;0;16;8;19.6;15.5;13.1;Tuna;Canned Tuna;Canned Foods;Food;ALL
1280;93;Pleasant;Pleasant Canned Tuna in Oil;32006049752;13.700;8.91;5.9;1;0;7;9;4.84;8.17;19.2;Tuna;Canned Tuna;Canned Foods;Food;ALL
32;94;Blue Label;Blue Label Large Canned Shrimp;87027297616;28.600;8.86;6.85;0;0;2;11;8.73;3.34;13.1;Shrimp;Canned Shrimp;Canned Foods;Food;ALL
343;94;Better;Better Large Canned Shrimp;85226559042;23.000;8.55;6.55;0;0;29;10;10.5;6.7;13.3;Shrimp;Canned Shrimp;Canned Foods;Food;ALL
654;94;Bravo;Bravo Large Canned Shrimp;64337161183;21.700;10.8;7.8;0;0;29;7;13.8;16.7;3.85;Shrimp;Canned Shrimp;Canned Foods;Food;ALL
970;94;Just Right;Just Right Large Canned Shrimp;34424951672;31.100;13.9;12.8;0;1;3;14;6.05;6.26;7.29;Shrimp;Canned Shrimp;Canned Foods;Food;ALL
1281;94;Pleasant;Pleasant Large Canned Shrimp;48581683039;27.700;16;14;0;1;13;10;20.9;20;16.3;Shrimp;Canned Shrimp;Canned Foods;Food;ALL
33;95;Blue Label;Blue Label Fancy Canned Anchovies;44581629633;13.600;8.27;6.27;0;1;16;5;5.9;9.12;17.7;Anchovies;Canned Anchovies;Canned Foods;Food;ALL
344;95;Better;Better Fancy Canned Anchovies;88707776665;22.800;10.5;7.5;1;1;24;5;14;9.34;14.6;Anchovies;Canned Anchovies;Canned Foods;Food;ALL
655;95;Bravo;Bravo Fancy Canned Anchovies;87772898077;23.100;8.33;5.32;0;1;5;11;15;8.05;8.9;Anchovies;Canned Anchovies;Canned Foods;Food;ALL
971;95;Just Right;Just Right Fancy Canned Anchovies;53287286162;28.500;10.1;7.1;1;1;9;12;8.07;12.9;12.8;Anchovies;Canned Anchovies;Canned Foods;Food;ALL
1282;95;Pleasant;Pleasant Fancy Canned Anchovies;54349601864;34.400;9.42;7.42;1;1;30;11;12.1;6.6;15.2;Anchovies;Canned Anchovies;Canned Foods;Food;ALL
34;96;Blue Label;Blue Label Fancy Canned Clams;50349548459;16.900;16.7;14.7;1;1;30;9;20.6;14.4;11.9;Clams;Canned Clams;Canned Foods;Food;ALL
345;96;Better;Better Fancy Canned Clams;24430214762;21.100;17.6;16.6;1;1;36;12;12;10.1;21.7;Clams;Canned Clams;Canned Foods;Food;ALL
656;96;Bravo;Bravo Fancy Canned Clams;34303050637;38.500;20.4;17.3;1;0;16;6;8.12;13.6;6.99;Clams;Canned Clams;Canned Foods;Food;ALL
972;96;Just Right;Just Right Fancy Canned Clams;61341906189;22.300;7.65;5.65;0;0;6;8;7.93;17.4;15.5;Clams;Canned Clams;Canned Foods;Food;ALL
1283;96;Pleasant;Pleasant Fancy Canned Clams;16260871291;0.7900;9.65;7.64;1;0;14;8;15.7;3.56;4.52;Clams;Canned Clams;Canned Foods;Food;ALL
35;97;Blue Label;Blue Label Fancy Canned Oysters;36162948012;22.100;18.2;16.2;0;1;23;5;8.28;7.87;6.27;Oysters;Canned Oysters;Canned Foods;Food;ALL
346;97;Better;Better Fancy Canned Oysters;87149198651;21.200;15.6;12.6;0;0;30;8;12.9;18;4.3;Oysters;Canned Oysters;Canned Foods;Food;ALL
657;97;Bravo;Bravo Fancy Canned Oysters;50878683924;21.200;19.8;18.7;0;1;2;6;6.03;14.9;11.5;Oysters;Canned Oysters;Canned Foods;Food;ALL
973;97;Just Right;Just Right Fancy Canned Oysters;49442006945;13.400;14.8;12.8;0;1;36;11;4.08;9.35;12.6;Oysters;Canned Oysters;Canned Foods;Food;ALL
1284;97;Pleasant;Pleasant Fancy Canned Oysters;81266556382;24.300;8.46;7.46;0;0;30;7;3.6;20.4;21.7;Oysters;Canned Oysters;Canned Foods;Food;ALL
36;98;Blue Label;Blue Label Fancy Canned Sardines;11168633103;18.000;14;11;1;0;26;5;17.4;16.7;19.4;Sardines;Canned Sardines;Canned Foods;Food;ALL
347;98;Better;Better Fancy Canned Sardines;16011533141;12.000;11.8;8.8;0;1;7;12;14.2;9.13;9.88;Sardines;Canned Sardines;Canned Foods;Food;ALL
658;98;Bravo;Bravo Fancy Canned Sardines;56646602749;26.800;6.44;5.44;1;0;28;5;9.18;9.84;12.6;Sardines;Canned Sardines;Canned Foods;Food;ALL
974;98;Just Right;Just Right Fancy Canned Sardines;26734393239;0.7900;6.89;4.88;1;1;24;6;15.3;15.7;12;Sardines;Canned Sardines;Canned Foods;Food;ALL
1285;98;Pleasant;Pleasant Fancy Canned Sardines;91198551058;18.700;13.2;11.1;1;1;29;7;9.96;11;14.6;Sardines;Canned Sardines;Canned Foods;Food;ALL
193;99;High Top;High Top Limes;25780245661;36.800;11.8;9.8;1;0;11;13;8.64;14.9;18.3;Fresh Fruit;Fruit;Produce;Food;ALL
196;99;High Top;High Top Macintosh Apples;58465119004;24.700;12.1;10.1;1;1;27;10;7.29;19.1;16.2;Fresh Fruit;Fruit;Produce;Food;ALL
197;99;High Top;High Top Golden Delcious Apples;79614154696;29.100;21.5;19.5;0;1;29;7;15.4;18.9;17.6;Fresh Fruit;Fruit;Produce;Food;ALL
198;99;High Top;High Top Red Delcious Apples;78738434910;0.9200;17.2;14.2;1;1;27;13;6.26;7.83;5.92;Fresh Fruit;Fruit;Produce;Food;ALL
199;99;High Top;High Top Lemons;69125236868;16.700;19.2;18.2;1;0;33;10;19.8;4.92;4.65;Fresh Fruit;Fruit;Produce;Food;ALL
200;99;High Top;High Top Fancy Plums;72606454491;26.500;6.74;4.73;0;0;12;6;8.38;17.6;20.4;Fresh Fruit;Fruit;Produce;Food;ALL
201;99;High Top;High Top Plums;32231022715;22.500;14.7;12.6;0;0;29;14;10.8;11.8;7.33;Fresh Fruit;Fruit;Produce;Food;ALL
202;99;High Top;High Top Peaches;71047876477;14.900;11.8;8.8;0;0;24;6;6.61;10.7;10.1;Fresh Fruit;Fruit;Produce;Food;ALL
204;99;High Top;High Top Mandarin Oranges;97964830994;16.000;13.6;10.6;0;0;31;7;22.6;17;20.7;Fresh Fruit;Fruit;Produce;Food;ALL
208;99;High Top;High Top Cantelope;44540248513;24.700;13.4;10.3;1;1;23;6;6.06;21.4;8.32;Fresh Fruit;Fruit;Produce;Food;ALL
209;99;High Top;High Top Honey Dew;37213751673;18.700;17.3;15.2;1;0;16;6;7.99;18.6;21.4;Fresh Fruit;Fruit;Produce;Food;ALL
210;99;High Top;High Top Fuji Apples;42981670498;15.400;17;14;0;1;27;10;16.1;4.23;13.8;Fresh Fruit;Fruit;Produce;Food;ALL
212;99;High Top;High Top Oranges;69898625016;16.600;9.78;7.77;0;0;14;9;13.1;4.27;12.3;Fresh Fruit;Fruit;Produce;Food;ALL
213;99;High Top;High Top Tangerines;91047660708;0.5600;7.22;5.21;1;0;11;11;4.08;7.71;7.56;Fresh Fruit;Fruit;Produce;Food;ALL
504;99;Tell Tale;Tell Tale Limes;69906392693;18.400;13.6;11.6;1;1;28;10;14.7;7.32;20.3;Fresh Fruit;Fruit;Produce;Food;ALL
507;99;Tell Tale;Tell Tale Macintosh Apples;87210149168;25.300;20.4;18.3;1;0;14;9;22.3;3.04;13.8;Fresh Fruit;Fruit;Produce;Food;ALL
508;99;Tell Tale;Tell Tale Golden Delcious Apples;82579680085;37.900;13.9;11.8;1;1;22;11;20.2;19.5;22.8;Fresh Fruit;Fruit;Produce;Food;ALL
509;99;Tell Tale;Tell Tale Red Delcious Apples;46777650713;19.000;20.9;18.8;1;0;8;14;9.46;12.5;14.8;Fresh Fruit;Fruit;Produce;Food;ALL
510;99;Tell Tale;Tell Tale Lemons;47972167134;0.6100;9.33;7.32;1;0;27;7;3.69;20.9;15.4;Fresh Fruit;Fruit;Produce;Food;ALL
511;99;Tell Tale;Tell Tale Fancy Plums;71407904028;0.6800;21;19;0;1;31;6;3.31;22;16.1;Fresh Fruit;Fruit;Produce;Food;ALL
512;99;Tell Tale;Tell Tale Plums;17938056588;27.400;9.85;7.85;0;0;10;7;19.7;7.08;6.5;Fresh Fruit;Fruit;Produce;Food;ALL
513;99;Tell Tale;Tell Tale Peaches;34513689875;0.5800;11;10;1;0;31;13;6.16;17.4;20.5;Fresh Fruit;Fruit;Produce;Food;ALL
